# T2d · 宽度逐行明细（**每行一条**；与 t2d-extent-mismatches.txt 同格式，便于并排看）
# 列：用例 | 行# | cp 区间 | 真值宽 | 我们宽 | 差 | 桶
# 口径：桶 = 0（逐位等）/ ≤0.34 DIP（= 1 个 ideal unit）/ >0.34 DIP；三桶之和 == 行数（机检）
# 被测 shim 源 sha256（本 harness 直接编入） = 921BA9C65E9FB3BE9E31D402FD98568EE78639063D75BB4E656B20201B30DC2B
# PC 内 shim sha256                         = unknown(FP 里有该文件的行但行内无 sha256)
# hbtextline_shim_stale                     = false   （口径=源 mtime 1789965167 vs PC 产物 mtime 1789976075（basis=auth，与 run-wpfprobe.sh 的 hbt_stale() 同谓词）；**mtime 谓词、非内容比对** ⇒ 同内容重写会假阳（已登记为已知仪器局限；内容比对需要 PC 侧逐文件 sha，当前不可得））
# 仪器 = run.sh 711F39F468F61CC8 / Program.cs 149DD986A642FDFC   pc=56EE75CED8D6AECE   applocal=4/4 一致
# 族 × >0.34 红数 = （无）；各和=0 == 总数 0 : OK
# 隔离矩阵 = OK；逐族 diff = 一位未动（全部族计数与基线逐位相同）
# 合计 1298 行；0=173 ≤0.34=1125 >0.34=0；本清单只列差>0 的行，共 1125 条
A1_lat_words_w20 | 行#0 | cp=[0,2) | 真值宽=18.7833 | 我们宽=18.7840 | 差=0.0007 | 桶=≤0.34 DIP
B_nbsp_zwsp_winf | 行#0 | cp=[0,33) | 真值宽=250.0067 | 我们宽=249.6960 | 差=0.3107 | 桶=≤0.34 DIP
B_nbsp_zwsp_trim | 行#0 | cp=[0,14) | 真值宽=107.7867 | 我们宽=107.7920 | 差=0.0053 | 桶=≤0.34 DIP
B_nbsp_zwsp_trim | 行#1 | cp=[14,27) | 真值宽=94.8767 | 我们宽=94.5600 | 差=0.3167 | 桶=≤0.34 DIP
B_nbsp_zwsp_trim | 行#2 | cp=[27,33) | 真值宽=43.1833 | 我们宽=43.1840 | 差=0.0007 | 桶=≤0.34 DIP
B_hard_lf_w60 | 行#1 | cp=[6,11) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
B_hard_lf_w60 | 行#2 | cp=[11,18) | 真值宽=53.7733 | 我们宽=53.7760 | 差=0.0027 | 桶=≤0.34 DIP
B_hard_lf_w60 | 行#3 | cp=[18,23) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
B_hard_lf_w60 | 行#4 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
B_hard_lf_w120 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
B_hard_lf_w120 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
B_hard_lf_w120 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
B_hard_lf_w240 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
B_hard_lf_w240 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
B_hard_lf_w240 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
B_hard_lf_winf | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
B_hard_lf_winf | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
B_hard_lf_winf | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
B_hard_lf_trim | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
B_hard_lf_trim | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
B_hard_lf_trim | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
B_blank_lines_w60 | 行#1 | cp=[5,9) | 真值宽=28.5900 | 我们宽=28.5920 | 差=0.0020 | 桶=≤0.34 DIP
B_blank_lines_w60 | 行#5 | cp=[16,22) | 真值宽=39.9967 | 我们宽=40.0000 | 差=0.0033 | 桶=≤0.34 DIP
B_blank_lines_w120 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
B_blank_lines_w120 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
B_blank_lines_w240 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
B_blank_lines_w240 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
B_blank_lines_winf | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
B_blank_lines_winf | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
B_blank_lines_trim | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
B_blank_lines_trim | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#0 | cp=[0,4) | 真值宽=27.8067 | 我们宽=27.8080 | 差=0.0013 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#1 | cp=[4,8) | 真值宽=31.5333 | 我们宽=31.5360 | 差=0.0027 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#2 | cp=[8,10) | 真值宽=8.5433 | 我们宽=8.5440 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#3 | cp=[10,14) | 真值宽=38.0633 | 我们宽=38.0640 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#4 | cp=[14,20) | 真值宽=37.3733 | 我们宽=37.3760 | 差=0.0027 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#5 | cp=[20,24) | 真值宽=38.8133 | 我们宽=38.8160 | 差=0.0027 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#6 | cp=[24,26) | 真值宽=7.6633 | 我们宽=7.6640 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#7 | cp=[26,31) | 真值宽=33.1167 | 我们宽=33.1200 | 差=0.0033 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#8 | cp=[31,35) | 真值宽=24.6867 | 我们宽=24.6880 | 差=0.0013 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#9 | cp=[35,40) | 真值宽=28.7833 | 我们宽=28.7840 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#11 | cp=[44,48) | 真值宽=28.7033 | 我们宽=28.7040 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#12 | cp=[48,52) | 真值宽=24.6867 | 我们宽=24.6880 | 差=0.0013 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#13 | cp=[52,57) | 真值宽=36.6900 | 我们宽=36.6880 | 差=0.0020 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#14 | cp=[57,59) | 真值宽=9.0233 | 我们宽=9.0240 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#15 | cp=[59,64) | 真值宽=32.4967 | 我们宽=32.4960 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#17 | cp=[70,76) | 真值宽=39.9333 | 我们宽=39.9360 | 差=0.0027 | 桶=≤0.34 DIP
F_lat_words_w40 | 行#18 | cp=[76,80) | 真值宽=21.8367 | 我们宽=21.8400 | 差=0.0033 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#0 | cp=[0,10) | 真值宽=72.0433 | 我们宽=72.0480 | 差=0.0047 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#1 | cp=[10,20) | 真值宽=75.4367 | 我们宽=75.4400 | 差=0.0033 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#2 | cp=[20,26) | 真值宽=46.4767 | 我们宽=46.4800 | 差=0.0033 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#3 | cp=[26,35) | 真值宽=61.9633 | 我们宽=61.9680 | 差=0.0047 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#4 | cp=[35,44) | 真值宽=62.3033 | 我们宽=62.3040 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#5 | cp=[44,52) | 真值宽=57.5500 | 我们宽=57.5520 | 差=0.0020 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#6 | cp=[52,59) | 真值宽=45.7133 | 我们宽=45.7120 | 差=0.0013 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#7 | cp=[59,70) | 真值宽=60.8167 | 我们宽=60.8160 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w80 | 行#8 | cp=[70,80) | 真值宽=61.7700 | 我们宽=61.7760 | 差=0.0060 | 桶=≤0.34 DIP
F_lat_words_w120 | 行#0 | cp=[0,10) | 真值宽=72.0433 | 我们宽=72.0480 | 差=0.0047 | 桶=≤0.34 DIP
F_lat_words_w120 | 行#1 | cp=[10,20) | 真值宽=75.4367 | 我们宽=75.4400 | 差=0.0033 | 桶=≤0.34 DIP
F_lat_words_w120 | 行#2 | cp=[20,35) | 真值宽=112.6000 | 我们宽=112.6080 | 差=0.0080 | 桶=≤0.34 DIP
F_lat_words_w120 | 行#3 | cp=[35,48) | 真值宽=95.1667 | 我们宽=95.1680 | 差=0.0013 | 桶=≤0.34 DIP
F_lat_words_w120 | 行#5 | cp=[59,70) | 真值宽=60.8167 | 我们宽=60.8160 | 差=0.0007 | 桶=≤0.34 DIP
F_lat_words_w120 | 行#6 | cp=[70,80) | 真值宽=61.7700 | 我们宽=61.7760 | 差=0.0060 | 桶=≤0.34 DIP
F_lat_words_w200 | 行#0 | cp=[0,20) | 真值宽=151.6400 | 我们宽=151.6480 | 差=0.0080 | 桶=≤0.34 DIP
F_lat_words_w200 | 行#1 | cp=[20,44) | 真值宽=179.0633 | 我们宽=179.0720 | 差=0.0087 | 桶=≤0.34 DIP
F_lat_words_w200 | 行#3 | cp=[70,80) | 真值宽=61.7700 | 我们宽=61.7760 | 差=0.0060 | 桶=≤0.34 DIP
F_lat_words_w320 | 行#0 | cp=[0,40) | 真值宽=301.3433 | 我们宽=301.3600 | 差=0.0167 | 桶=≤0.34 DIP
F_lat_words_w320 | 行#1 | cp=[40,80) | 真值宽=271.8500 | 我们宽=271.8560 | 差=0.0060 | 桶=≤0.34 DIP
F_lat_words_w560 | 行#0 | cp=[0,70) | 真值宽=511.4233 | 我们宽=511.4400 | 差=0.0167 | 桶=≤0.34 DIP
F_lat_words_w560 | 行#1 | cp=[70,80) | 真值宽=61.7700 | 我们宽=61.7760 | 差=0.0060 | 桶=≤0.34 DIP
F_lat_words_w900 | 行#0 | cp=[0,80) | 真值宽=577.3533 | 我们宽=577.3760 | 差=0.0227 | 桶=≤0.34 DIP
F_lat_words_winf | 行#0 | cp=[0,80) | 真值宽=577.3533 | 我们宽=577.3760 | 差=0.0227 | 桶=≤0.34 DIP
F_hard_lf_w40 | 行#1 | cp=[6,11) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w40 | 行#2 | cp=[11,15) | 真值宽=34.0467 | 我们宽=34.0480 | 差=0.0013 | 桶=≤0.34 DIP
F_hard_lf_w40 | 行#3 | cp=[15,18) | 真值宽=19.7267 | 我们宽=19.7280 | 差=0.0013 | 桶=≤0.34 DIP
F_hard_lf_w40 | 行#4 | cp=[18,23) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w40 | 行#5 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_lf_w80 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w80 | 行#1 | cp=[11,18) | 真值宽=53.7733 | 我们宽=53.7760 | 差=0.0027 | 桶=≤0.34 DIP
F_hard_lf_w80 | 行#2 | cp=[18,23) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w80 | 行#3 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_lf_w120 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w120 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_lf_w120 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_lf_w200 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w200 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_lf_w200 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_lf_w320 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w320 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_lf_w320 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_lf_w560 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w560 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_lf_w560 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_lf_w900 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_w900 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_lf_w900 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_lf_winf | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_lf_winf | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_lf_winf | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_w40 | 行#1 | cp=[6,12) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w40 | 行#2 | cp=[12,16) | 真值宽=34.0467 | 我们宽=34.0480 | 差=0.0013 | 桶=≤0.34 DIP
F_hard_crlf_w40 | 行#3 | cp=[16,19) | 真值宽=19.7267 | 我们宽=19.7280 | 差=0.0013 | 桶=≤0.34 DIP
F_hard_crlf_w40 | 行#4 | cp=[19,25) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w40 | 行#5 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_w80 | 行#0 | cp=[0,12) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w80 | 行#1 | cp=[12,19) | 真值宽=53.7733 | 我们宽=53.7760 | 差=0.0027 | 桶=≤0.34 DIP
F_hard_crlf_w80 | 行#2 | cp=[19,25) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w80 | 行#3 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_w120 | 行#0 | cp=[0,12) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w120 | 行#1 | cp=[12,25) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_crlf_w120 | 行#2 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_w200 | 行#0 | cp=[0,12) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w200 | 行#1 | cp=[12,25) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_crlf_w200 | 行#2 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_w320 | 行#0 | cp=[0,12) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w320 | 行#1 | cp=[12,25) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_crlf_w320 | 行#2 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_w560 | 行#0 | cp=[0,12) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w560 | 行#1 | cp=[12,25) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_crlf_w560 | 行#2 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_w900 | 行#0 | cp=[0,12) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_w900 | 行#1 | cp=[12,25) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_crlf_w900 | 行#2 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_crlf_winf | 行#0 | cp=[0,12) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_crlf_winf | 行#1 | cp=[12,25) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_crlf_winf | 行#2 | cp=[25,31) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_w40 | 行#1 | cp=[6,11) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w40 | 行#2 | cp=[11,15) | 真值宽=34.0467 | 我们宽=34.0480 | 差=0.0013 | 桶=≤0.34 DIP
F_hard_ls_w40 | 行#3 | cp=[15,18) | 真值宽=19.7267 | 我们宽=19.7280 | 差=0.0013 | 桶=≤0.34 DIP
F_hard_ls_w40 | 行#4 | cp=[18,23) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w40 | 行#5 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_w80 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w80 | 行#1 | cp=[11,18) | 真值宽=53.7733 | 我们宽=53.7760 | 差=0.0027 | 桶=≤0.34 DIP
F_hard_ls_w80 | 行#2 | cp=[18,23) | 真值宽=27.1633 | 我们宽=27.1680 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w80 | 行#3 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_w120 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w120 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_ls_w120 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_w200 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w200 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_ls_w200 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_w320 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w320 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_ls_w320 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_w560 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w560 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_ls_w560 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_w900 | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_w900 | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_ls_w900 | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_hard_ls_winf | 行#0 | cp=[0,11) | 真值宽=61.0033 | 我们宽=61.0080 | 差=0.0047 | 桶=≤0.34 DIP
F_hard_ls_winf | 行#1 | cp=[11,23) | 真值宽=85.0967 | 我们宽=85.1040 | 差=0.0073 | 桶=≤0.34 DIP
F_hard_ls_winf | 行#2 | cp=[23,29) | 真值宽=35.9167 | 我们宽=35.9200 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_w40 | 行#1 | cp=[5,9) | 真值宽=28.5900 | 我们宽=28.5920 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_w40 | 行#5 | cp=[16,22) | 真值宽=39.9967 | 我们宽=40.0000 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_w80 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_w80 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_w120 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_w120 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_w200 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_w200 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_w320 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_w320 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_w560 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_w560 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_w900 | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_w900 | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_blank_lines_winf | 行#0 | cp=[0,9) | 真值宽=66.8300 | 我们宽=66.8320 | 差=0.0020 | 桶=≤0.34 DIP
F_blank_lines_winf | 行#3 | cp=[11,22) | 真值宽=78.2367 | 我们宽=78.2400 | 差=0.0033 | 桶=≤0.34 DIP
F_long_word_w40 | 行#0 | cp=[0,6) | 真值宽=39.6133 | 我们宽=39.6160 | 差=0.0027 | 桶=≤0.34 DIP
F_long_word_w40 | 行#1 | cp=[6,10) | 真值宽=37.5333 | 我们宽=37.5360 | 差=0.0027 | 桶=≤0.34 DIP
F_long_word_w40 | 行#2 | cp=[10,16) | 真值宽=36.7000 | 我们宽=36.7040 | 差=0.0040 | 桶=≤0.34 DIP
F_long_word_w40 | 行#3 | cp=[16,22) | 真值宽=37.4833 | 我们宽=37.4880 | 差=0.0047 | 桶=≤0.34 DIP
F_long_word_w40 | 行#4 | cp=[22,27) | 真值宽=33.9500 | 我们宽=34.2720 | 差=0.3220 | 桶=≤0.34 DIP
F_long_word_w40 | 行#5 | cp=[27,33) | 真值宽=39.6600 | 我们宽=39.6640 | 差=0.0040 | 桶=≤0.34 DIP
F_long_word_w40 | 行#6 | cp=[33,37) | 真值宽=31.3267 | 我们宽=31.3280 | 差=0.0013 | 桶=≤0.34 DIP
F_long_word_w40 | 行#7 | cp=[37,41) | 真值宽=36.3833 | 我们宽=36.3840 | 差=0.0007 | 桶=≤0.34 DIP
F_long_word_w40 | 行#8 | cp=[41,45) | 真值宽=36.6133 | 我们宽=36.6080 | 差=0.0053 | 桶=≤0.34 DIP
F_long_word_w40 | 行#9 | cp=[45,49) | 真值宽=36.6133 | 我们宽=36.6080 | 差=0.0053 | 桶=≤0.34 DIP
F_long_word_w80 | 行#0 | cp=[0,6) | 真值宽=39.6133 | 我们宽=39.6160 | 差=0.0027 | 桶=≤0.34 DIP
F_long_word_w80 | 行#1 | cp=[6,16) | 真值宽=74.2333 | 我们宽=74.2400 | 差=0.0067 | 桶=≤0.34 DIP
